date,guessed_miner,blocks,percent
2020-02-05,AntPool,57,0.08878504672897196
2020-02-05,BTC.com,57,0.08878504672897196
2020-02-05,DPOOL,5,0.00778816199376947
2020-02-05,Easy2Mine,41,0.06386292834890965
2020-02-05,F2Pool,108,0.16822429906542055
2020-02-05,HuoBi,14,0.021806853582554516
2020-02-05,LTC.TOP,17,0.0264797507788162
2020-02-05,Poolin,120,0.18691588785046728
2020-02-05,Sigmapool,3,0.004672897196261682
2020-02-05,TBDice,8,0.012461059190031152
2020-02-05,ViaBTC,63,0.09813084112149532
2020-02-05,gly.pool,33,0.0514018691588785
2020-02-05,litecoinpool.org,102,0.1588785046728972
2020-02-06,*Desconhecido,14,0.02321724709784411
2020-02-06,AntPool,42,0.06965174129353234
2020-02-06,BTC.com,76,0.12603648424543948
2020-02-06,DPOOL,4,0.006633499170812604
2020-02-06,Easy2Mine,41,0.06799336650082918
2020-02-06,F2Pool,86,0.14262023217247097
2020-02-06,HuoBi,9,0.014925373134328358
2020-02-06,LTC.TOP,21,0.03482587064676617
2020-02-06,Poolin,127,0.21061359867330018
2020-02-06,TBDice,4,0.006633499170812604
2020-02-06,ViaBTC,55,0.0912106135986733
2020-02-06,gly.pool,31,0.05140961857379768
2020-02-06,litecoinpool.org,93,0.15422885572139303
2020-02-07,*Desconhecido,14,0.02460456942003515
2020-02-07,AntPool,55,0.09666080843585237
2020-02-07,BTC.com,81,0.14235500878734622
2020-02-07,DPOOL,2,0.0035149384885764497
2020-02-07,Easy2Mine,16,0.028119507908611598
2020-02-07,F2Pool,73,0.1282952548330404
2020-02-07,HuoBi,10,0.01757469244288225
2020-02-07,LTC.TOP,8,0.014059753954305799
2020-02-07,Poolin,128,0.22495606326889278
2020-02-07,Sigmapool,5,0.008787346221441126
2020-02-07,TBDice,2,0.0035149384885764497
2020-02-07,ViaBTC,60,0.1054481546572935
2020-02-07,gly.pool,24,0.0421792618629174
2020-02-07,litecoinpool.org,91,0.15992970123022848
2020-02-08,*Desconhecido,22,0.033690658499234305
2020-02-08,AntPool,58,0.0888208269525268
2020-02-08,BTC.com,91,0.13935681470137826
2020-02-08,DPOOL,2,0.0030627871362940277
2020-02-08,Easy2Mine,39,0.05972434915773354
2020-02-08,F2Pool,90,0.13782542113323124
2020-02-08,HuoBi,15,0.022970903522205207
2020-02-08,LTC.TOP,19,0.02909647779479326
2020-02-08,Poolin,131,0.2006125574272588
2020-02-08,Sigmapool,6,0.009188361408882083
2020-02-08,TBDice,1,0.0015313935681470138
2020-02-08,ViaBTC,53,0.08116385911179173
2020-02-08,gly.pool,30,0.045941807044410414
2020-02-08,litecoinpool.org,96,0.14701378254211334
2020-02-09,*Desconhecido,16,0.028419182948490232
2020-02-09,AntPool,50,0.08880994671403197
2020-02-09,BTC.com,100,0.17761989342806395
2020-02-09,DPOOL,5,0.008880994671403197
2020-02-09,Easy2Mine,29,0.05150976909413854
2020-02-09,F2Pool,94,0.1669626998223801
2020-02-09,HuoBi,9,0.015985790408525755
2020-02-09,LTC.TOP,21,0.037300177619893425
2020-02-09,Poolin,85,0.15097690941385436
2020-02-09,Sigmapool,1,0.0017761989342806395
2020-02-09,ViaBTC,49,0.08703374777975133
2020-02-09,gly.pool,22,0.03907637655417407
2020-02-09,litecoinpool.org,82,0.14564831261101244
2020-02-10,*Desconhecido,33,0.060550458715596334
2020-02-10,AntPool,56,0.10275229357798166
2020-02-10,BTC.com,73,0.13394495412844037
2020-02-10,DPOOL,7,0.012844036697247707
2020-02-10,Easy2Mine,29,0.05321100917431193
2020-02-10,F2Pool,82,0.15045871559633028
2020-02-10,HuoBi,13,0.023853211009174313
2020-02-10,LTC.TOP,11,0.02018348623853211
2020-02-10,Poolin,83,0.15229357798165138
2020-02-10,Sigmapool,2,0.003669724770642202
2020-02-10,TBDice,6,0.011009174311926606
2020-02-10,ViaBTC,53,0.09724770642201835
2020-02-10,gly.pool,26,0.047706422018348627
2020-02-10,litecoinpool.org,71,0.13027522935779817
2020-02-11,*Desconhecido,28,0.05263157894736842
2020-02-11,AntPool,52,0.09774436090225563
2020-02-11,BTC.com,79,0.14849624060150377
2020-02-11,DPOOL,2,0.0037593984962406013
