date,guessed_miner,blocks,percent
2020-02-29,AntPool,184,0.3333333333333333
2020-02-29,CybtcPool,114,0.20652173913043478
2020-02-29,F2Pool,37,0.06702898550724638
2020-02-29,Poolin,23,0.041666666666666664
2020-02-29,ProHashing,2,0.0036231884057971015
2020-02-29,ViaBTC,36,0.06521739130434782
2020-03-01,*Desconhecido,127,0.23049001814882034
2020-03-01,AntPool,187,0.3393829401088929
2020-03-01,CybtcPool,129,0.23411978221415608
2020-03-01,F2Pool,36,0.06533575317604355
2020-03-01,Poolin,31,0.056261343012704176
2020-03-01,ProHashing,5,0.009074410163339383
2020-03-01,ViaBTC,36,0.06533575317604355
2020-03-02,*Desconhecido,146,0.26788990825688075
2020-03-02,AntPool,161,0.29541284403669726
2020-03-02,CybtcPool,135,0.24770642201834864
2020-03-02,F2Pool,33,0.060550458715596334
2020-03-02,Poolin,29,0.05321100917431193
2020-03-02,ProHashing,2,0.003669724770642202
2020-03-02,ViaBTC,39,0.07155963302752294
2020-03-03,*Desconhecido,152,0.2743682310469314
2020-03-03,AntPool,182,0.3285198555956679
2020-03-03,CybtcPool,136,0.24548736462093862
2020-03-03,F2Pool,34,0.061371841155234655
2020-03-03,Poolin,19,0.03429602888086643
2020-03-03,ProHashing,4,0.007220216606498195
2020-03-03,ViaBTC,27,0.048736462093862815
2020-03-04,*Desconhecido,133,0.24538745387453875
2020-03-04,AntPool,173,0.3191881918819188
2020-03-04,CybtcPool,136,0.25092250922509224
2020-03-04,F2Pool,25,0.046125461254612546
2020-03-04,Poolin,32,0.05904059040590406
2020-03-04,ProHashing,2,0.0036900369003690036
2020-03-04,ViaBTC,41,0.07564575645756458
2020-03-05,*Desconhecido,150,0.2742230347349177
2020-03-05,AntPool,185,0.3382084095063985
2020-03-05,CybtcPool,127,0.23217550274223034
2020-03-05,F2Pool,23,0.04204753199268738
2020-03-05,Poolin,22,0.04021937842778794
2020-03-05,ProHashing,4,0.007312614259597806
2020-03-05,ViaBTC,36,0.06581352833638025
2020-03-06,*Desconhecido,144,0.26716141001855287
2020-03-06,AntPool,209,0.3877551020408163
2020-03-06,CybtcPool,109,0.20222634508348794
2020-03-06,F2Pool,20,0.03710575139146568
2020-03-06,Poolin,25,0.04638218923933209
2020-03-06,ProHashing,3,0.0055658627087198514
2020-03-06,ViaBTC,29,0.05380333951762523
2020-03-07,*Desconhecido,146,0.2597864768683274
2020-03-07,AntPool,191,0.3398576512455516
2020-03-07,CybtcPool,125,0.22241992882562278
2020-03-07,F2Pool,39,0.0693950177935943
2020-03-07,Poolin,32,0.05693950177935943
2020-03-07,ProHashing,3,0.005338078291814947
2020-03-07,ViaBTC,26,0.046263345195729534
2020-03-08,*Desconhecido,146,0.27137546468401486
2020-03-08,AntPool,181,0.33643122676579923
2020-03-08,CybtcPool,114,0.21189591078066913
2020-03-08,F2Pool,41,0.0762081784386617
2020-03-08,Poolin,24,0.04460966542750929
2020-03-08,ProHashing,2,0.0037174721189591076
2020-03-08,ViaBTC,30,0.055762081784386616
2020-03-09,*Desconhecido,167,0.302536231884058
2020-03-09,AntPool,166,0.3007246376811594
