date,miner,blocks,percent
2020-02-03,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,253,0.038779889638258735
2020-02-03,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,98,0.015021459227467811
2020-02-03,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,20,0.0030656039239730227
2020-02-03,2MinersPool,42,0.006437768240343348
2020-02-03,BTC.com,87,0.013335377069282648
2020-02-03,BeePool,62,0.00950337216431637
2020-02-03,Ethermine,1337,0.20493562231759657
2020-02-03,F2Pool,716,0.10974862047823421
2020-02-03,Nanopool,527,0.08077866339668915
2020-02-03,SparkPool,2204,0.3378295524218271
2020-02-04,*Outros,1238,0.1885470606152909
2020-02-04,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,259,0.039445628997867806
2020-02-04,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,105,0.015991471215351813
2020-02-04,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,15,0.002284495887907402
2020-02-04,2MinersPool,40,0.006091989034419738
2020-02-04,BTC.com,67,0.01020408163265306
2020-02-04,BeePool,45,0.006853487663722205
2020-02-04,Ethermine,1372,0.208955223880597
2020-02-04,F2Pool,722,0.10996040207127628
2020-02-04,Nanopool,522,0.07950045689917758
2020-02-04,SparkPool,2181,0.33216570210173624
2020-02-05,*Outros,1204,0.18649318463444858
2020-02-05,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,265,0.04104708798017348
2020-02-05,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,110,0.01703841387856258
2020-02-05,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,20,0.0030978934324659233
2020-02-05,2MinersPool,51,0.007899628252788104
2020-02-05,BTC.com,85,0.013166047087980174
2020-02-05,BeePool,64,0.009913258983890954
2020-02-05,Ethermine,1418,0.21964064436183395
2020-02-05,F2Pool,728,0.1127633209417596
2020-02-05,Nanopool,475,0.07357496902106568
2020-02-05,SparkPool,2036,0.315365551425031
2020-02-06,*Outros,1221,0.18738489871086556
