date,guessed_miner,blocks,percent
2020-02-27,Poolin,22,0.14965986394557823
2020-02-27,SlushPool,6,0.04081632653061224
2020-02-27,ViaBTC,10,0.06802721088435375
2020-02-28,*Desconhecido,17,0.10759493670886076
2020-02-28,*Outros,16,0.10126582278481013
2020-02-28,1THash&58COIN,8,0.05063291139240506
2020-02-28,AntPool,16,0.10126582278481013
2020-02-28,BTC.TOP,4,0.02531645569620253
2020-02-28,BTC.com,18,0.11392405063291139
2020-02-28,F2Pool,28,0.17721518987341772
2020-02-28,Huobi,5,0.03164556962025317
2020-02-28,OKEX,8,0.05063291139240506
2020-02-28,Poolin,24,0.1518987341772152
2020-02-28,SlushPool,4,0.02531645569620253
2020-02-28,ViaBTC,10,0.06329113924050633
2020-02-29,*Desconhecido,9,0.06474820143884892
2020-02-29,*Outros,7,0.050359712230215826
2020-02-29,1THash&58COIN,6,0.04316546762589928
2020-02-29,AntPool,12,0.08633093525179857
2020-02-29,BTC.TOP,6,0.04316546762589928
2020-02-29,BTC.com,15,0.1079136690647482
2020-02-29,F2Pool,31,0.22302158273381295
2020-02-29,Huobi,5,0.03597122302158273
2020-02-29,OKEX,6,0.04316546762589928
2020-02-29,Poolin,31,0.22302158273381295
2020-02-29,SlushPool,3,0.02158273381294964
2020-02-29,ViaBTC,8,0.05755395683453238
2020-03-01,*Desconhecido,8,0.04519774011299435
2020-03-01,*Outros,13,0.07344632768361582
2020-03-01,1THash&58COIN,9,0.05084745762711865
2020-03-01,AntPool,21,0.11864406779661017
2020-03-01,BTC.TOP,8,0.04519774011299435
2020-03-01,BTC.com,18,0.1016949152542373
2020-03-01,F2Pool,27,0.15254237288135594
2020-03-01,Huobi,7,0.03954802259887006
2020-03-01,OKEX,11,0.062146892655367235
2020-03-01,Poolin,32,0.1807909604519774
2020-03-01,SlushPool,6,0.03389830508474576
2020-03-01,ViaBTC,17,0.096045197740113
2020-03-02,*Desconhecido,6,0.040268456375838924
2020-03-02,*Outros,12,0.08053691275167785
2020-03-02,1THash&58COIN,6,0.040268456375838924
2020-03-02,AntPool,19,0.12751677852348994
2020-03-02,BTC.TOP,2,0.013422818791946308
2020-03-02,BTC.com,21,0.14093959731543623
2020-03-02,F2Pool,22,0.1476510067114094
2020-03-02,Huobi,4,0.026845637583892617
2020-03-02,OKEX,14,0.09395973154362416
2020-03-02,Poolin,26,0.174496644295302
2020-03-02,SlushPool,8,0.053691275167785234
2020-03-02,ViaBTC,9,0.06040268456375839
2020-03-03,*Desconhecido,6,0.0392156862745098
2020-03-03,*Outros,8,0.05228758169934641
2020-03-03,1THash&58COIN,8,0.05228758169934641
2020-03-03,AntPool,19,0.12418300653594772
2020-03-03,BTC.TOP,9,0.058823529411764705
